station_id,tref,lthdd,ltcdd
"PORTERVILLE_723895",68,9.467488,4.147844
"PORTERVILLE_723895",69,10.08898,3.77002
"PORTERVILLE_723895",70,10.72964,3.411362
"PORTERVILLE_723895",71,11.37577,3.058179
"PORTERVILLE_723895",72,12.03559,2.718686
"PORTERVILLE_723895",73,12.71184,2.395619
"PORTERVILLE_723895",74,13.40452,2.08898
"PORTERVILLE_723895",75,14.10814,1.793292
"RED-BLUFF_725910",55,2.633812,10.59274
"RED-BLUFF_725910",56,3.055441,10.0178
"RED-BLUFF_725910",57,3.507187,9.467488
"RED-BLUFF_725910",58,3.975359,8.936345
"RED-BLUFF_725910",59,4.449008,8.413416
"RED-BLUFF_725910",60,4.939083,7.901437
"RED-BLUFF_725910",61,5.445585,7.408624
"RED-BLUFF_725910",62,5.963039,6.929501
"RED-BLUFF_725910",63,6.491444,6.455852
"RED-BLUFF_725910",64,7.041752,6.006845
"RED-BLUFF_725910",65,7.60575,5.574264
"RED-BLUFF_725910",66,8.186173,5.152635
"RED-BLUFF_725910",67,8.783026,4.750171
"RED-BLUFF_725910",68,9.393566,4.364134
"RED-BLUFF_725910",69,10.02601,3.994524
"RED-BLUFF_725910",70,10.67214,3.641341
"RED-BLUFF_725910",71,11.32923,3.29911
"RED-BLUFF_725910",72,11.99452,2.965092
"RED-BLUFF_725910",73,12.66256,2.633812
"RED-BLUFF_725910",74,13.3525,2.324435
"RED-BLUFF_725910",75,14.05065,2.023272
"REDDING_725920",55,2.584531,10.79535
"REDDING_725920",56,2.992471,10.20397
"REDDING_725920",57,3.430527,9.642711
"REDDING_725920",58,3.890486,9.100616
"REDDING_725920",59,4.366872,8.577686
"REDDING_725920",60,4.859685,8.073922
"REDDING_725920",61,5.366188,7.578371
"REDDING_725920",62,5.883641,7.099247
"REDDING_725920",63,6.417522,6.633812
"REDDING_725920",64,6.970568,6.187543
"REDDING_725920",65,7.534565,5.752224
"REDDING_725920",66,8.114989,5.333333
"REDDING_725920",67,8.714579,4.933607
"REDDING_725920",68,9.336071,4.555784
"REDDING_725920",69,9.97399,4.191649
"REDDING_725920",70,10.61465,3.835729
"REDDING_725920",71,11.26626,3.488022
"REDDING_725920",72,11.92608,3.148528
"REDDING_725920",73,12.59959,2.822724
"REDDING_725920",74,13.27858,2.502396
"REDDING_725920",75,13.96578,2.190281
"RIVERSIDE-MARCH-AFB_722860",55,1.36345,9.284052
"RIVERSIDE-MARCH-AFB_722860",56,1.691992,8.61054
"RIVERSIDE-MARCH-AFB_722860",57,2.061602,7.980835
"RIVERSIDE-MARCH-AFB_722860",58,2.472279,7.394935
"RIVERSIDE-MARCH-AFB_722860",59,2.913073,6.836413
"RIVERSIDE-MARCH-AFB_722860",60,3.386721,6.310746
"RIVERSIDE-MARCH-AFB_722860",61,3.876797,5.798768
"RIVERSIDE-MARCH-AFB_722860",62,4.391513,5.316906
"RIVERSIDE-MARCH-AFB_722860",63,4.939083,4.865161
"RIVERSIDE-MARCH-AFB_722860",64,5.508556,4.435318
"RIVERSIDE-MARCH-AFB_722860",65,6.105407,4.032854
"RIVERSIDE-MARCH-AFB_722860",66,6.71321,3.638604
"RIVERSIDE-MARCH-AFB_722860",67,7.33744,3.263518
"RIVERSIDE-MARCH-AFB_722860",68,7.969883,2.899384
"RIVERSIDE-MARCH-AFB_722860",69,8.618754,2.546201
"RIVERSIDE-MARCH-AFB_722860",70,9.28679,2.217659
"RIVERSIDE-MARCH-AFB_722860",71,9.979466,1.908282
"RIVERSIDE-MARCH-AFB_722860",72,10.70226,1.634497
"RIVERSIDE-MARCH-AFB_722860",73,11.44695,1.379877
"RIVERSIDE-MARCH-AFB_722860",74,12.21629,1.147159
"RIVERSIDE-MARCH-AFB_722860",75,13.00753,.9418207
"RIVERSIDE_722869",55,.807666,9.672827
"RIVERSIDE_722869",56,1.043121,8.908966
"RIVERSIDE_722869",57,1.330595,8.197125
"RIVERSIDE_722869",58,1.664613,7.531827
"RIVERSIDE_722869",59,2.036961,6.90486
"RIVERSIDE_722869",60,2.439425,6.308008
"RIVERSIDE_722869",61,2.888433,5.7577
"RIVERSIDE_722869",62,3.362081,5.232033
"RIVERSIDE_722869",63,3.871321,4.741958
"RIVERSIDE_722869",64,4.413415,4.284737
"RIVERSIDE_722869",65,4.980151,3.852156
"RIVERSIDE_722869",66,5.571527,3.444216
"RIVERSIDE_722869",67,6.184805,3.058179
"RIVERSIDE_722869",68,6.809035,2.683094
"RIVERSIDE_722869",69,7.449692,2.324435
"RIVERSIDE_722869",70,8.109514,1.984942
"RIVERSIDE_722869",71,8.804928,1.68104
"RIVERSIDE_722869",72,9.52772,1.404517
"RIVERSIDE_722869",73,10.27515,1.152635
"RIVERSIDE_722869",74,11.0527,.9308693
"RIVERSIDE_722869",75,11.85216,.7310061
"SACRAMENTO-EXECUTIVE_724830",55,2.403833,8.010951
"SACRAMENTO-EXECUTIVE_724830",56,2.817248,7.425051
"SACRAMENTO-EXECUTIVE_724830",57,3.249829,6.858316
"SACRAMENTO-EXECUTIVE_724830",58,3.709788,6.31896
"SACRAMENTO-EXECUTIVE_724830",59,4.188912,5.798768
"SACRAMENTO-EXECUTIVE_724830",60,4.684463,5.295003
"SACRAMENTO-EXECUTIVE_724830",61,5.196441,4.807666
"SACRAMENTO-EXECUTIVE_724830",62,5.727584,4.339493
"SACRAMENTO-EXECUTIVE_724830",63,6.28063,3.893224
"SACRAMENTO-EXECUTIVE_724830",64,6.855578,3.468857
"SACRAMENTO-EXECUTIVE_724830",65,7.457906,3.071869
"SACRAMENTO-EXECUTIVE_724830",66,8.087611,2.702259
"SACRAMENTO-EXECUTIVE_724830",67,8.736482,2.351814
"SACRAMENTO-EXECUTIVE_724830",68,9.399042,2.015058
"SACRAMENTO-EXECUTIVE_724830",69,10.09446,1.711157
"SACRAMENTO-EXECUTIVE_724830",70,10.81999,1.437372
"SACRAMENTO-EXECUTIVE_724830",71,11.57016,1.188227
"SACRAMENTO-EXECUTIVE_724830",72,12.35592,.9746749
"SACRAMENTO-EXECUTIVE_724830",73,13.16906,.788501
"SACRAMENTO-EXECUTIVE_724830",74,14.00958,.6297057
"SACRAMENTO-EXECUTIVE_724830",75,14.87474,.495551
"SACRAMENTO-METRO_724839",55,2.59822,8.50924
"SACRAMENTO-METRO_724839",56,3.008898,7.92334
"SACRAMENTO-METRO_724839",57,3.43874,7.353867
"SACRAMENTO-METRO_724839",58,3.895962,6.811773
"SACRAMENTO-METRO_724839",59,4.375085,6.291581
"SACRAMENTO-METRO_724839",60,4.867898,5.785079
"SACRAMENTO-METRO_724839",61,5.371663,5.289528
"SACRAMENTO-METRO_724839",62,5.894593,4.813142
"SACRAMENTO-METRO_724839",63,6.442163,4.361396
"SACRAMENTO-METRO_724839",64,7.008898,3.928816
"SACRAMENTO-METRO_724839",65,7.589323,3.509925
"SACRAMENTO-METRO_724839",66,8.194387,3.115674
"SACRAMENTO-METRO_724839",67,8.824093,2.746064
"SACRAMENTO-METRO_724839",68,9.481177,2.401095
"SACRAMENTO-METRO_724839",69,10.14921,2.069815
"SACRAMENTO-METRO_724839",70,10.83641,1.760438
"SACRAMENTO-METRO_724839",71,11.54278,1.46475
"SACRAMENTO-METRO_724839",72,12.27378,1.199179
"SACRAMENTO-METRO_724839",73,13.05407,.9774128
"SACRAMENTO-METRO_724839",74,13.859,.7857632
"SACRAMENTO-METRO_724839",75,14.69405,.6214921
"SALINAS_724917",55,1.820671,2.53525
"SALINAS_724917",56,2.283368,1.995893
"SALINAS_724917",57,2.817248,1.533196
"SALINAS_724917",58,3.425051,1.141684
"SALINAS_724917",59,4.109514,.8268309
"SALINAS_724917",60,4.856947,.5749487
"SALINAS_724917",61,5.670089,.3887748
"SALINAS_724917",62,6.529774,.2491444
"SALINAS_724917",63,7.436003,.1560575
"SALINAS_724917",64,8.380561,.1013005
"SALINAS_724917",65,9.338809,.0602327
"SALINAS_724917",66,10.30801,.0301164
"SALINAS_724917",67,11.29363,.0164271
"SALINAS_724917",68,12.28474,.0082136
"SALINAS_724917",69,13.27858,0
"SALINAS_724917",70,14.27515,0
"SALINAS_724917",71,15.27447,0
"SALINAS_724917",72,16.27378,0
"SALINAS_724917",73,17.2731,0
"SALINAS_724917",74,18.27242,0
"SALINAS_724917",75,19.27173,0
"SAN-CARLOS_724938",55,1.533196,5.122519
"SAN-CARLOS_724938",56,1.921971,4.50924
"SAN-CARLOS_724938",57,2.351814,3.942505
"SAN-CARLOS_724938",58,2.830938,3.422313
"SAN-CARLOS_724938",59,3.345654,2.934976
"SAN-CARLOS_724938",60,3.893224,2.485969
"SAN-CARLOS_724938",61,4.479124,2.069815
"SAN-CARLOS_724938",62,5.097878,1.691992
"SAN-CARLOS_724938",63,5.7577,1.34976
"SAN-CARLOS_724938",64,6.45859,1.054072
"SAN-CARLOS_724938",65,7.216975,.8131417
"SAN-CARLOS_724938",66,8.021903,.6187543
"SAN-CARLOS_724938",67,8.87885,.4736482
"SAN-CARLOS_724938",68,9.763176,.3613963
"SAN-CARLOS_724938",69,10.68309,.2792608
"SAN-CARLOS_724938",70,11.61944,.2162902
"SAN-CARLOS_724938",71,12.564,.164271
"SAN-CARLOS_724938",72,13.51951,.1177276
"SAN-CARLOS_724938",73,14.47775,.0766598
"SAN-CARLOS_724938",74,15.44422,.0438056
"SAN-CARLOS_724938",75,16.42437,.0273785
"SAN-CLEMENTE-IS_722925",55,.1697467,5.522245
"SAN-CLEMENTE-IS_722925",56,.2874743,4.637919
"SAN-CLEMENTE-IS_722925",57,.4736482,3.824778
"SAN-CLEMENTE-IS_722925",58,.7364818,3.091033
"SAN-CLEMENTE-IS_722925",59,1.081451,2.436687
"SAN-CLEMENTE-IS_722925",60,1.500342,1.856263
"SAN-CLEMENTE-IS_722925",61,2.01232,1.368925
"SAN-CLEMENTE-IS_722925",62,2.609172,.9664613
"SAN-CLEMENTE-IS_722925",63,3.293634,.6516085
"SAN-CLEMENTE-IS_722925",64,4.068446,.4271047
"SAN-CLEMENTE-IS_722925",65,4.930869,.2902122
"SAN-CLEMENTE-IS_722925",66,5.837098,.1971253
"SAN-CLEMENTE-IS_722925",67,6.776181,.1368925
"SAN-CLEMENTE-IS_722925",68,7.734428,.0958248
"SAN-CLEMENTE-IS_722925",69,8.706366,.0684463
"SAN-CLEMENTE-IS_722925",70,9.683778,.0465435
"SAN-CLEMENTE-IS_722925",71,10.67214,.0355921
"SAN-CLEMENTE-IS_722925",72,11.66051,.0246407
"SAN-CLEMENTE-IS_722925",73,12.65435,.019165
"SAN-CLEMENTE-IS_722925",74,13.64819,.0136893
"SAN-CLEMENTE-IS_722925",75,14.64203,.0082136
"SAN-DIEGO-GILLESPIE_722907",55,.9774128,7.449692
"SAN-DIEGO-GILLESPIE_722907",56,1.242984,6.715948
"SAN-DIEGO-GILLESPIE_722907",57,1.560575,6.034223
"SAN-DIEGO-GILLESPIE_722907",58,1.927447,5.40178
"SAN-DIEGO-GILLESPIE_722907",59,2.335387,4.810404
"SAN-DIEGO-GILLESPIE_722907",60,2.798084,4.273785
"SAN-DIEGO-GILLESPIE_722907",61,3.282683,3.759069
"SAN-DIEGO-GILLESPIE_722907",62,3.789186,3.266256
"SAN-DIEGO-GILLESPIE_722907",63,4.339493,2.817248
"SAN-DIEGO-GILLESPIE_722907",64,4.922656,2.401095
"SAN-DIEGO-GILLESPIE_722907",65,5.54141,2.020534
"SAN-DIEGO-GILLESPIE_722907",66,6.19028,1.670089
"SAN-DIEGO-GILLESPIE_722907",67,6.888433,1.368925
"SAN-DIEGO-GILLESPIE_722907",68,7.622177,1.100616
"SAN-DIEGO-GILLESPIE_722907",69,8.383299,.8651608
"SAN-DIEGO-GILLESPIE_722907",70,9.177276,.659822
"SAN-DIEGO-GILLESPIE_722907",71,9.993155,.4736482
"SAN-DIEGO-GILLESPIE_722907",72,10.84463,.3285421
"SAN-DIEGO-GILLESPIE_722907",73,11.74264,.2245038
"SAN-DIEGO-GILLESPIE_722907",74,12.67077,.1560575
"SAN-DIEGO-GILLESPIE_722907",75,13.61533,.1013005
"SAN-DIEGO-LINDBERGH_722900",55,.0848734,7.304586
"SAN-DIEGO-LINDBERGH_722900",56,.1670089,6.387406
"SAN-DIEGO-LINDBERGH_722900",57,.2956879,5.516769
"SAN-DIEGO-LINDBERGH_722900",58,.476386,4.698152
"SAN-DIEGO-LINDBERGH_722900",59,.7501711,3.972621
"SAN-DIEGO-LINDBERGH_722900",60,1.097878,3.318275
"SAN-DIEGO-LINDBERGH_722900",61,1.500342,2.724162
"SAN-DIEGO-LINDBERGH_722900",62,1.976728,2.201232
"SAN-DIEGO-LINDBERGH_722900",63,2.510609,1.73306
"SAN-DIEGO-LINDBERGH_722900",64,3.112936,1.338809
"SAN-DIEGO-LINDBERGH_722900",65,3.786448,1.013005
"SAN-DIEGO-LINDBERGH_722900",66,4.501027,.7282683
"SAN-DIEGO-LINDBERGH_722900",67,5.262149,.4900753
"SAN-DIEGO-LINDBERGH_722900",68,6.080767,.3093771
"SAN-DIEGO-LINDBERGH_722900",69,6.959617,.1889117
"SAN-DIEGO-LINDBERGH_722900",70,7.88501,.1122519
"SAN-DIEGO-LINDBERGH_722900",71,8.837782,.0684463
"SAN-DIEGO-LINDBERGH_722900",72,9.812457,.0410678
"SAN-DIEGO-LINDBERGH_722900",73,10.79808,.0273785
"SAN-DIEGO-LINDBERGH_722900",74,11.78371,.0164271
"SAN-DIEGO-LINDBERGH_722900",75,12.77755,.0109514
"SAN-DIEGO-MONTGOMER_722903",55,.3832991,6.877481
"SAN-DIEGO-MONTGOMER_722903",56,.5749487,6.069815
"SAN-DIEGO-MONTGOMER_722903",57,.8268309,5.322382
"SAN-DIEGO-MONTGOMER_722903",58,1.138946,4.635181
"SAN-DIEGO-MONTGOMER_722903",59,1.516769,4.013689
"SAN-DIEGO-MONTGOMER_722903",60,1.941136,3.441478
"SAN-DIEGO-MONTGOMER_722903",61,2.42026,2.918549
"SAN-DIEGO-MONTGOMER_722903",62,2.937714,2.436687
"SAN-DIEGO-MONTGOMER_722903",63,3.512663,2.01232
"SAN-DIEGO-MONTGOMER_722903",64,4.131417,1.634497
"SAN-DIEGO-MONTGOMER_722903",65,4.80219,1.303217
"SAN-DIEGO-MONTGOMER_722903",66,5.505818,1.010267
"SAN-DIEGO-MONTGOMER_722903",67,6.261465,.7638603
"SAN-DIEGO-MONTGOMER_722903",68,7.060917,.5639973
"SAN-DIEGO-MONTGOMER_722903",69,7.901437,.4052019
"SAN-DIEGO-MONTGOMER_722903",70,8.793977,.2984257
"SAN-DIEGO-MONTGOMER_722903",71,9.711157,.2162902
"SAN-DIEGO-MONTGOMER_722903",72,10.64476,.1505818
"SAN-DIEGO-MONTGOMER_722903",73,11.5948,.1013005
"SAN-DIEGO-MONTGOMER_722903",74,12.55305,.0602327
"SAN-DIEGO-MONTGOMER_722903",75,13.52772,.0355921
"SAN-DIEGO-NORTH-IS_722906",55,.2436687,6.494182
"SAN-DIEGO-NORTH-IS_722906",56,.3887748,5.642711
"SAN-DIEGO-NORTH-IS_722906",57,.5968515,4.851471
"SAN-DIEGO-NORTH-IS_722906",58,.8788501,4.134155
"SAN-DIEGO-NORTH-IS_722906",59,1.229295,3.485284
"SAN-DIEGO-NORTH-IS_722906",60,1.64271,2.899384
"SAN-DIEGO-NORTH-IS_722906",61,2.113621,2.370979
"SAN-DIEGO-NORTH-IS_722906",62,2.644764,1.902806
"SAN-DIEGO-NORTH-IS_722906",63,3.219712,1.478439
"SAN-DIEGO-NORTH-IS_722906",64,3.857632,1.117043
"SAN-DIEGO-NORTH-IS_722906",65,4.558522,.8186174
"SAN-DIEGO-NORTH-IS_722906",66,5.305955,.5667351
"SAN-DIEGO-NORTH-IS_722906",67,6.110883,.3723477
"SAN-DIEGO-NORTH-IS_722906",68,6.954141,.2162902
"SAN-DIEGO-NORTH-IS_722906",69,7.854894,.1177276
"SAN-DIEGO-NORTH-IS_722906",70,8.799453,.0629706
"SAN-DIEGO-NORTH-IS_722906",71,9.774127,.0383299
"SAN-DIEGO-NORTH-IS_722906",72,10.75702,.0219028
"SAN-DIEGO-NORTH-IS_722906",73,11.74538,.0109514
"SAN-DIEGO-NORTH-IS_722906",74,12.73922,.0054757
"SAN-DIEGO-NORTH-IS_722906",75,13.7358,.0027379
"SAN-FRANCISCO-INTL_724940",55,1.390828,2.932238
"SAN-FRANCISCO-INTL_724940",56,1.848049,2.390144
"SAN-FRANCISCO-INTL_724940",57,2.360027,1.902806
"SAN-FRANCISCO-INTL_724940",58,2.9295,1.470226
"SAN-FRANCISCO-INTL_724940",59,3.559206,1.100616
"SAN-FRANCISCO-INTL_724940",60,4.257358,.7994524
"SAN-FRANCISCO-INTL_724940",61,5.013005,.5557837
"SAN-FRANCISCO-INTL_724940",62,5.831622,.3778234
"SAN-FRANCISCO-INTL_724940",63,6.707735,.2546201
"SAN-FRANCISCO-INTL_724940",64,7.619439,.1670089
"SAN-FRANCISCO-INTL_724940",65,8.566735,.1122519
"SAN-FRANCISCO-INTL_724940",66,9.52772,.0766598
"SAN-FRANCISCO-INTL_724940",67,10.50513,.054757
"SAN-FRANCISCO-INTL_724940",68,11.48802,.0355921
"SAN-FRANCISCO-INTL_724940",69,12.47091,.0219028
"SAN-FRANCISCO-INTL_724940",70,13.45654,.0082136
"SAN-FRANCISCO-INTL_724940",71,14.45038,.0027379
"SAN-FRANCISCO-INTL_724940",72,15.44695,0
"SAN-FRANCISCO-INTL_724940",73,16.44627,0
"SAN-FRANCISCO-INTL_724940",74,17.44559,0
"SAN-FRANCISCO-INTL_724940",75,18.4449,0
"SAN-JOSE-INTL_724945",55,1.418207,5.664613
"SAN-JOSE-INTL_724945",56,1.793292,5.040383
"SAN-JOSE-INTL_724945",57,2.214921,4.462697
"SAN-JOSE-INTL_724945",58,2.680356,3.928816
"SAN-JOSE-INTL_724945",59,3.173169,3.422313
"SAN-JOSE-INTL_724945",60,3.696099,2.945927
"SAN-JOSE-INTL_724945",61,4.25462,2.507871
"SAN-JOSE-INTL_724945",62,4.851471,2.102669
"SAN-JOSE-INTL_724945",63,5.472964,1.724846
"SAN-JOSE-INTL_724945",64,6.132786,1.385352
"SAN-JOSE-INTL_724945",65,6.839151,1.092402
"SAN-JOSE-INTL_724945",66,7.59206,.8459959
"SAN-JOSE-INTL_724945",67,8.391513,.6488706
"SAN-JOSE-INTL_724945",68,9.237509,.495551
"SAN-JOSE-INTL_724945",69,10.12183,.3778234
"SAN-JOSE-INTL_724945",70,11.03354,.29295
"SAN-JOSE-INTL_724945",71,11.96715,.2245038
"SAN-JOSE-INTL_724945",72,12.90897,.1670089
"SAN-JOSE-INTL_724945",73,13.86721,.1259411
"SAN-JOSE-INTL_724945",74,14.83094,.0903491
"SAN-JOSE-INTL_724945",75,15.80287,.0629706
"SAN-JOSE-REID_724946",55,1.815195,6.045175
"SAN-JOSE-REID_724946",56,2.20397,5.434634
"SAN-JOSE-REID_724946",57,2.628337,4.856947
"SAN-JOSE-REID_724946",58,3.091033,4.323066
"SAN-JOSE-REID_724946",59,3.575633,3.808351
"SAN-JOSE-REID_724946",60,4.101301,3.331964
"SAN-JOSE-REID_724946",61,4.654346,2.888433
"SAN-JOSE-REID_724946",62,5.240246,2.475017
"SAN-JOSE-REID_724946",63,5.850787,2.083504
"SAN-JOSE-REID_724946",64,6.488707,1.724846
"SAN-JOSE-REID_724946",65,7.156742,1.393566
"SAN-JOSE-REID_724946",66,7.874059,1.111567
"SAN-JOSE-REID_724946",67,8.632443,.8706365
"SAN-JOSE-REID_724946",68,9.442847,.678987
"SAN-JOSE-REID_724946",69,10.28337,.5201917
"SAN-JOSE-REID_724946",70,11.15127,.3915127
"SAN-JOSE-REID_724946",71,12.04928,.2874743
"SAN-JOSE-REID_724946",72,12.97194,.2135524
"SAN-JOSE-REID_724946",73,13.91102,.1533196
"SAN-JOSE-REID_724946",74,14.86379,.1067762
"SAN-JOSE-REID_724946",75,15.83299,.0766598
"SAN-LUIS-CO_722897",55,1.861739,3.403148
"SAN-LUIS-CO_722897",56,2.313484,2.855578
"SAN-LUIS-CO_722897",57,2.803559,2.346338
"SAN-LUIS-CO_722897",58,3.345654,1.889117
"SAN-LUIS-CO_722897",59,3.942505,1.489391
"SAN-LUIS-CO_722897",60,4.591376,1.138946
"SAN-LUIS-CO_722897",61,5.297741,.843258
"SAN-LUIS-CO_722897",62,6.061602,.6078029
"SAN-LUIS-CO_722897",63,6.891171,.4380561
"SAN-LUIS-CO_722897",64,7.778234,.3285421
"SAN-LUIS-CO_722897",65,8.698152,.2464066
"SAN-LUIS-CO_722897",66,9.645449,.1943874
"SAN-LUIS-CO_722897",67,10.60096,.1505818
"SAN-LUIS-CO_722897",68,11.55921,.109514
"SAN-LUIS-CO_722897",69,12.52293,.073922
"SAN-LUIS-CO_722897",70,13.49487,.0465435
"SAN-LUIS-CO_722897",71,14.47502,.0273785
"SAN-LUIS-CO_722897",72,15.46064,.0136893
"SAN-LUIS-CO_722897",73,16.45448,.0082136
"SAN-LUIS-CO_722897",74,17.44832,.0027379
"SAN-LUIS-CO_722897",75,18.4449,0
"SAN-NICHOLAS-IS_722910",55,.7665982,3.509925
"SAN-NICHOLAS-IS_722910",56,1.114305,2.858316
"SAN-NICHOLAS-IS_722910",57,1.538672,2.28063
"SAN-NICHOLAS-IS_722910",58,2.039699,1.785079
"SAN-NICHOLAS-IS_722910",59,2.603696,1.34976
"SAN-NICHOLAS-IS_722910",60,3.247091,.9938399
"SAN-NICHOLAS-IS_722910",61,3.991786,.7392197
"SAN-NICHOLAS-IS_722910",62,4.818617,.5667351
"SAN-NICHOLAS-IS_722910",63,5.700205,.4490075
"SAN-NICHOLAS-IS_722910",64,6.606434,.3559206
"SAN-NICHOLAS-IS_722910",65,7.531827,.2819986
"SAN-NICHOLAS-IS_722910",66,8.468172,.2190281
"SAN-NICHOLAS-IS_722910",67,9.415469,.1670089
"SAN-NICHOLAS-IS_722910",68,10.37098,.1204654
"SAN-NICHOLAS-IS_722910",69,11.33744,.0903491
"SAN-NICHOLAS-IS_722910",70,12.31211,.0657084
"SAN-NICHOLAS-IS_722910",71,13.28953,.0438056
"SAN-NICHOLAS-IS_722910",72,14.27515,.0301164
"SAN-NICHOLAS-IS_722910",73,15.26626,.0219028
"SAN-NICHOLAS-IS_722910",74,16.25736,.0136893
"SAN-NICHOLAS-IS_722910",75,17.2512,.0054757
"SANDBERG_723830",55,6.412046,6.819986
"SANDBERG_723830",56,6.976044,6.384668
"SANDBERG_723830",57,7.548254,5.957563
"SANDBERG_723830",58,8.125941,5.535934
"SANDBERG_723830",59,8.714579,5.125257
"SANDBERG_723830",60,9.322382,4.733744
"SANDBERG_723830",61,9.938398,4.350445
"SANDBERG_723830",62,10.56263,3.975359
"SANDBERG_723830",63,11.19507,3.608487
"SANDBERG_723830",64,11.8412,3.255305
"SANDBERG_723830",65,12.51198,2.926763
"SANDBERG_723830",66,13.19096,2.606434
"SANDBERG_723830",67,13.8809,2.297057
"SANDBERG_723830",68,14.58727,2.004107
"SANDBERG_723830",69,15.31006,1.724846
"SANDBERG_723830",70,16.06845,1.486653
"SANDBERG_723830",71,16.84052,1.259411
"SANDBERG_723830",72,17.63176,1.051335
"SANDBERG_723830",73,18.4449,.8651608
"SANDBERG_723830",74,19.27995,.7008898
"SANDBERG_723830",75,20.13142,.5530459
"SANTA-ANA_722977",55,.183436,7.73169
"SANTA-ANA_722977",56,.3039014,6.85284
"SANTA-ANA_722977",57,.4736482,6.023272
"SANTA-ANA_722977",58,.7036276,5.253936
"SANTA-ANA_722977",59,1.007529,4.558522
"SANTA-ANA_722977",60,1.382615,3.934292
"SANTA-ANA_722977",61,1.809719,3.362081
"SANTA-ANA_722977",62,2.28063,2.830938
"SANTA-ANA_722977",63,2.795346,2.349076
"SANTA-ANA_722977",64,3.359343,1.913758
"SANTA-ANA_722977",65,3.964408,1.519507
"SANTA-ANA_722977",66,4.605065,1.160849
"SANTA-ANA_722977",67,5.292265,.8487337
"SANTA-ANA_722977",68,6.031485,.5859001
"SANTA-ANA_722977",69,6.833675,.3887748
"SANTA-ANA_722977",70,7.709788,.2683094
"SANTA-ANA_722977",71,8.62423,.183436
"SANTA-ANA_722977",72,9.557837,.1177276
"SANTA-ANA_722977",73,10.51335,.073922
"SANTA-ANA_722977",74,11.48802,.0492813
"SANTA-ANA_722977",75,12.47365,.0328542
"SANTA-BARBARA_723925",55,1.03217,3.937029
"SANTA-BARBARA_723925",56,1.371663,3.277207
"SANTA-BARBARA_723925",57,1.760438,2.666667
"SANTA-BARBARA_723925",58,2.209445,2.116359
"SANTA-BARBARA_723925",59,2.729637,1.637235
"SANTA-BARBARA_723925",60,3.315537,1.223819
"SANTA-BARBARA_723925",61,3.947981,.8569473
"SANTA-BARBARA_723925",62,4.64887,.5585216
"SANTA-BARBARA_723925",63,5.420945,.3312799
"SANTA-BARBARA_723925",64,6.258727,.1697467
"SANTA-BARBARA_723925",65,7.156742,.0684463
"SANTA-BARBARA_723925",66,8.112252,.0246407
"SANTA-BARBARA_723925",67,9.09514,.0082136
"SANTA-BARBARA_723925",68,10.08624,0
"SANTA-BARBARA_723925",69,11.08556,0
"SANTA-BARBARA_723925",70,12.08487,0
"SANTA-BARBARA_723925",71,13.08419,0
"SANTA-BARBARA_723925",72,14.0835,0
"SANTA-BARBARA_723925",73,15.08282,0
"SANTA-BARBARA_723925",74,16.08214,0
"SANTA-BARBARA_723925",75,17.08145,0
"SANTA-MARIA_723940",55,1.880903,2.395619
"SANTA-MARIA_723940",56,2.354552,1.869952
"SANTA-MARIA_723940",57,2.896646,1.412731
"SANTA-MARIA_723940",58,3.509925,1.026694
"SANTA-MARIA_723940",59,4.202601,.7173169
"SANTA-MARIA_723940",60,4.963724,.4818617
"SANTA-MARIA_723940",61,5.793292,.312115
"SANTA-MARIA_723940",62,6.68857,.2080767
"SANTA-MARIA_723940",63,7.616701,.1341547
"SANTA-MARIA_723940",64,8.566735,.0848734
"SANTA-MARIA_723940",65,9.535934,.054757
"SANTA-MARIA_723940",66,10.50787,.0301164
"SANTA-MARIA_723940",67,11.48802,.0109514
"SANTA-MARIA_723940",68,12.47912,.0027379
"SANTA-MARIA_723940",69,13.4757,0
"SANTA-MARIA_723940",70,14.47502,0
"SANTA-MARIA_723940",71,15.47433,0
"SANTA-MARIA_723940",72,16.47365,0
"SANTA-MARIA_723940",73,17.47296,0
"SANTA-MARIA_723940",74,18.47228,0
"SANTA-MARIA_723940",75,19.47159,0
"SANTA-MONICA_722885",55,.2108145,6.494182
"SANTA-MONICA_722885",56,.3586585,5.645448
"SANTA-MONICA_722885",57,.5749487,4.859685
"SANTA-MONICA_722885",58,.8459959,4.131417
"SANTA-MONICA_722885",59,1.174538,3.460643
"SANTA-MONICA_722885",60,1.552361,2.839151
"SANTA-MONICA_722885",61,1.982204,2.272416
"SANTA-MONICA_722885",62,2.475017,1.763176
"SANTA-MONICA_722885",63,3.030801,1.319644
"SANTA-MONICA_722885",64,3.663244,.9527721
"SANTA-MONICA_722885",65,4.375085,.6680356
"SANTA-MONICA_722885",66,5.14716,.4380561
"SANTA-MONICA_722885",67,5.984942,.2765229
"SANTA-MONICA_722885",68,6.891171,.1861739
"SANTA-MONICA_722885",69,7.832991,.128679
"SANTA-MONICA_722885",70,8.793977,.0876112
"SANTA-MONICA_722885",71,9.765914,.0602327
"SANTA-MONICA_722885",72,10.7488,.0438056
"SANTA-MONICA_722885",73,11.73443,.0301164
"SANTA-MONICA_722885",74,12.72279,.019165
"SANTA-MONICA_722885",75,13.71389,.0109514
"SANTA-ROSA_724957",55,2.603696,4.577686
"SANTA-ROSA_724957",56,3.063655,4.041068
