account_id,station,basetemp,nac_pre,nac_post,savings,site_number,base_post,nahc_post,cvnac_post,r2_post,nreads_post,begdate_post,enddate_post,lthdd_post,sebs_post,sehpdd_post,trefh_post,hpdd_post,senac_post,senahc_post,base_pre,nahc_pre,cvnac_pre,r2_pre,nreads_pre,begdate_pre,enddate_pre,lthdd_pre,sebs_pre,sehpdd_pre,trefh_pre,hpdd_pre,senac_pre,senahc_pre,iou_id,retrofit_start_date,retrofit_end_date,zipcode,ca_climate_zone,station_id,station_number,isvalid,station_name
9069281964,SAN-DIEGO-MONTGOMER,54,,,,19b,208,,,0.946,11,7-May-12,7-Mar-13,,25,0.0750314,54,0.9445707,,,281,,,0.788,39,5-Feb-09,5-Apr-12,,31,0.1790711,54,2.098652,,,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,54,,,,2,136,,,0.902,22,15-Jul-11,11-Apr-13,,25,0.0181047,54,0.2451396,,,307,,,0.76,17,12-Feb-10,14-Jun-11,,96,0.0750363,54,0.5172415,,,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,54,,,,20,214,,,0.894,10,23-May-12,22-Feb-13,,51,0.1298304,54,1.065569,,,276,,,0.804,39,24-Feb-09,24-Apr-12,,28,0.1496774,54,1.844715,,,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,54,,,,3,420,,,0.788,19,5-Oct-11,4-Apr-13,,60,0.0400758,54,0.3183715,,,521,,,0.79,32,4-Feb-09,6-Sep-11,,50,0.0487537,54,0.5186513,,,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,54,,,,4,337,,,0.705,19,21-Sep-11,21-Mar-13,,47,0.046082,54,0.2934957,,,380,,,0.808,32,21-Jan-09,22-Aug-11,,48,0.0581577,54,0.6525697,,,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,54,,,,5,184,,,0.899,22,1-Jul-11,30-Mar-13,,34,0.0350334,54,0.4674645,,,258,,,0.871,29,29-Jan-09,1-Jun-11,,28,0.0382226,54,0.5163512,,,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,54,,,,6,164,,,0.945,15,30-Jan-12,31-Mar-13,,40,0.0243296,54,0.3648342,,,170,,,0.913,36,29-Jan-09,29-Dec-11,,34,0.0227124,54,0.4299034,,,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,54,,,,8,379,,,0.804,14,12-Feb-12,13-Mar-13,,78,0.1409416,54,0.9881072,,,423,,,0.604,37,12-Jan-09,11-Jan-12,,86,0.1808722,54,1.321219,,,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,54,,,,9,245,,,0.876,21,2-Aug-11,1-Apr-13,,41,0.028592,54,0.3317957,,,358,,,0.844,30,1-Feb-09,4-Jul-11,,53,0.0480259,54,0.5905013,,,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,55,863,786,76.95966,1,484,303,0.059,0.874,21,17-Aug-11,17-Apr-13,867,58,0.0303793,55,0.3490004,46,26,450,413,0.027,0.959,30,17-Feb-09,19-Jul-11,867,29,0.0187099,55,0.4765414,23,16,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,55,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,55,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,55,433,413,20.74701,13,149,263,0.071,0.972,5,27-Aug-12,27-Dec-12,90,30,0.2854922,55,2.924328,29,26,273,161,0.107,0.601,30,2-Mar-10,27-Jul-12,90,55,0.2748492,55,1.785569,46,25,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,55,597,298,299.8827,14,134,164,0.151,0.781,19,25-Jun-12,23-Dec-13,239,51,0.0879136,55,0.6849139,45,21,325,272,0.132,0.533,28,26-Feb-10,24-May-12,239,99,0.2090824,55,1.138688,79,50,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,55,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,55,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,55,696,567,128.2444,17,254,314,0.141,0.848,10,8-Jun-12,11-Mar-13,412,96,0.1138643,55,0.7617345,80,47,347,349,0.052,0.826,40,9-Feb-09,9-May-12,412,46,0.0630108,55,0.8472317,36,26,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,55,568,457,111.0985,18b,255,201,0.047,0.963,11,8-May-12,8-Mar-13,412,25,0.0319265,55,0.4881109,21,13,350,218,0.074,0.831,15,8-Feb-11,6-Apr-12,412,56,0.0661945,55,0.5287204,42,27,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,55,472,304,167.2039,19b,203,101,0.065,0.958,11,7-May-12,7-Mar-13,140,23,0.0506389,55,0.7231546,20,7,264,208,0.047,0.835,39,5-Feb-09,5-Apr-12,140,28,0.1086328,55,1.484184,22,15,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,55,721,337,384.8408,2,125,212,0.051,0.923,22,15-Jul-11,11-Apr-13,961,22,0.0141787,55,0.2201148,17,14,272,449,0.093,0.792,17,12-Feb-10,14-Jun-11,961,92,0.0619576,55,0.4675938,67,60,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,55,444,325,119.73,20,207,117,0.132,0.909,10,23-May-12,22-Feb-13,140,48,0.0939486,55,0.8377882,43,13,262,182,0.048,0.829,39,24-Feb-09,24-Apr-12,140,26,0.0972945,55,1.302146,21,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,55,821,603,217.5131,3,400,203,0.076,0.818,19,5-Oct-11,4-Apr-13,699,57,0.0332585,55,0.290636,46,23,503,317,0.047,0.808,32,4-Feb-09,6-Sep-11,699,49,0.0403619,55,0.4541969,38,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,55,680,472,207.4447,4,318,154,0.073,0.753,19,21-Sep-11,21-Mar-13,587,44,0.0364658,55,0.2622825,35,21,353,327,0.051,0.841,32,21-Jan-09,22-Aug-11,587,45,0.044252,55,0.557312,34,26,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,55,465,378,87.30118,5,167,211,0.064,0.925,22,1-Jul-11,30-Mar-13,518,30,0.0260306,55,0.4080637,24,13,239,226,0.04,0.902,29,29-Jan-09,1-Jun-11,518,25,0.027806,55,0.4372509,19,14,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,55,533,472,60.72528,6,144,328,0.059,0.953,15,30-Jan-12,31-Mar-13,995,38,0.0203643,55,0.3295105,28,20,147,386,0.045,0.925,36,29-Jan-09,29-Dec-11,995,32,0.0189303,55,0.3876159,24,19,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,55,1114,903,210.8093,8,355,548,0.076,0.835,14,12-Feb-12,13-Mar-13,663,72,0.1060568,55,0.8271,68,70,397,717,0.075,0.63,37,12-Jan-09,11-Jan-12,663,84,0.1399856,55,1.081678,84,93,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,55,699,438,260.8559,9,227,211,0.068,0.903,21,2-Aug-11,1-Apr-13,699,37,0.0226766,55,0.3017284,30,16,331,367,0.055,0.87,30,1-Feb-09,4-Jul-11,699,50,0.0383164,55,0.5253757,39,27,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,56,863,789,73.58069,1,465,324,0.055,0.889,21,17-Aug-11,17-Apr-13,1006,55,0.026137,56,0.3219597,44,26,430,432,0.024,0.967,30,17-Feb-09,19-Jul-11,1006,27,0.0150146,56,0.4296647,20,15,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,56,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,56,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,56,436,418,17.55301,13,144,274,0.06,0.98,5,27-Aug-12,27-Dec-12,137,26,0.1656697,56,2.001329,25,23,252,184,0.097,0.67,30,2-Mar-10,27-Jul-12,137,50,0.178116,56,1.341755,42,24,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,56,600,317,283.5441,14,131,185,0.144,0.774,19,25-Jun-12,23-Dec-13,319,52,0.0761518,56,0.5812465,46,24,296,304,0.127,0.562,28,26-Feb-10,24-May-12,319,98,0.1649841,56,0.9529716,76,53,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,56,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,56,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,56,700,589,111.1808,17,243,346,0.128,0.865,10,8-Jun-12,11-Mar-13,532,91,0.0906165,56,0.6497819,75,48,319,381,0.047,0.858,40,9-Feb-09,9-May-12,532,43,0.0472499,56,0.7159531,33,25,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,56,570,469,100.7557,18b,249,220,0.04,0.971,11,8-May-12,8-Mar-13,532,23,0.0240526,56,0.4141613,19,13,331,239,0.065,0.866,15,8-Feb-11,6-Apr-12,532,50,0.0488912,56,0.4490052,37,26,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,56,476,321,155.4314,19b,199,121,0.057,0.963,11,7-May-12,7-Mar-13,210,21,0.0374973,56,0.5778877,18,8,250,226,0.041,0.871,39,5-Feb-09,5-Apr-12,210,25,0.0682991,56,1.078295,20,14,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,56,716,340,376.0981,2,115,225,0.045,0.941,22,15-Jul-11,11-Apr-13,1127,20,0.0111961,56,0.1993582,15,13,237,479,0.088,0.816,17,12-Feb-10,14-Jun-11,1127,88,0.0521292,56,0.4250994,63,59,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,56,449,345,103.5936,20,201,144,0.116,0.919,10,23-May-12,22-Feb-13,210,45,0.071568,56,0.6841162,40,15,247,202,0.043,0.857,39,24-Feb-09,24-Apr-12,210,25,0.0645747,56,0.9615694,19,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,56,826,607,219.5643,3,381,226,0.069,0.845,19,5-Oct-11,4-Apr-13,846,54,0.0277754,56,0.2672924,42,23,485,341,0.044,0.828,32,4-Feb-09,6-Sep-11,846,47,0.033611,56,0.403371,36,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,56,685,476,208.5163,4,300,176,0.067,0.791,19,21-Sep-11,21-Mar-13,746,41,0.0293657,56,0.2357707,32,22,323,361,0.046,0.869,32,21-Jan-09,22-Aug-11,746,42,0.0343947,56,0.4843064,31,26,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,56,467,386,81.7374,5,150,236,0.054,0.944,22,1-Jul-11,30-Mar-13,655,26,0.0196083,56,0.3601071,21,13,224,244,0.036,0.92,29,29-Jan-09,1-Jun-11,655,23,0.0210856,56,0.3720235,17,14,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,56,536,476,59.42868,6,127,349,0.056,0.955,15,30-Jan-12,31-Mar-13,1167,37,0.0179716,56,0.2994629,27,21,125,411,0.043,0.933,36,29-Jan-09,29-Dec-11,1167,31,0.0161962,56,0.3521629,23,19,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,56,1098,900,197.9388,8,328,572,0.067,0.87,14,12-Feb-12,13-Mar-13,805,65,0.0793496,56,0.7105595,60,64,371,727,0.072,0.655,37,12-Jan-09,11-Jan-12,805,83,0.1107741,56,0.9029585,80,89,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,56,703,444,259.564,9,210,233,0.06,0.924,21,2-Aug-11,1-Apr-13,846,33,0.0181891,56,0.2758894,26,15,304,399,0.05,0.893,30,1-Feb-09,4-Jul-11,846,46,0.0309305,56,0.471983,35,26,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,57,862,792,70.27368,1,448,344,0.052,0.9,21,17-Aug-11,17-Apr-13,1154,53,0.0228551,57,0.2983311,41,26,412,450,0.022,0.972,30,17-Feb-09,19-Jul-11,1154,25,0.012472,57,0.3899888,19,14,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,57,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,57,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,57,443,436,6.203217,13,138,298,0.048,0.987,5,27-Aug-12,27-Dec-12,203,21,0.0989008,57,1.46771,21,20,230,213,0.085,0.734,30,2-Mar-10,27-Jul-12,203,46,0.1191801,57,1.047172,38,24,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,57,607,336,270.3774,14,128,208,0.138,0.767,19,25-Jun-12,23-Dec-13,416,53,0.0669578,57,0.5006235,46,28,271,336,0.122,0.585,28,26-Feb-10,24-May-12,416,98,0.1331265,57,0.806685,74,55,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,57,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,57,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,57,706,614,92.31757,17,234,380,0.115,0.88,10,8-Jun-12,11-Mar-13,673,87,0.073619,57,0.5651655,71,50,294,413,0.042,0.884,40,9-Feb-09,9-May-12,673,39,0.0360374,57,0.613584,30,24,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,57,572,484,87.99579,18b,243,241,0.036,0.976,11,8-May-12,8-Mar-13,673,21,0.0187953,57,0.358154,17,13,310,262,0.055,0.901,15,8-Feb-11,6-Apr-12,673,44,0.0357128,57,0.3894098,32,24,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,57,483,340,142.9402,19b,197,143,0.051,0.966,11,7-May-12,7-Mar-13,302,21,0.029545,57,0.4724982,17,9,236,247,0.036,0.898,39,5-Feb-09,5-Apr-12,302,23,0.0451857,57,0.8169903,17,14,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,57,710,342,367.2607,2,105,237,0.039,0.955,22,15-Jul-11,11-Apr-13,1304,17,0.00881,57,0.1821223,13,11,204,506,0.084,0.833,17,12-Feb-10,14-Jun-11,1304,87,0.0448905,57,0.3881578,60,59,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,57,455,369,85.59882,20,196,173,0.101,0.928,10,23-May-12,22-Feb-13,302,43,0.0563199,57,0.5719331,37,17,232,222,0.04,0.878,39,24-Feb-09,24-Apr-12,302,23,0.0452248,57,0.7367433,18,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,57,828,609,219.7532,3,362,247,0.064,0.866,19,5-Oct-11,4-Apr-13,999,51,0.0235461,57,0.2468616,39,24,467,361,0.042,0.845,32,4-Feb-09,6-Sep-11,999,45,0.0282403,57,0.3617404,35,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,57,688,479,209.0098,4,280,199,0.061,0.824,19,21-Sep-11,21-Mar-13,926,39,0.0241238,57,0.2148807,29,22,292,396,0.042,0.888,32,21-Jan-09,22-Aug-11,926,40,0.0278038,57,0.4278128,29,26,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,57,470,393,76.69632,5,133,260,0.046,0.957,22,1-Jul-11,30-Mar-13,809,23,0.0152242,57,0.3209237,18,12,210,260,0.034,0.93,29,29-Jan-09,1-Jun-11,809,22,0.0169037,57,0.3212647,16,14,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
FBDDJ3,NAPA-CO,57,538,480,58.17645,6,109,371,0.055,0.956,15,30-Jan-12,31-Mar-13,1354,38,0.016353,57,0.2742143,27,22,103,436,0.041,0.937,36,29-Jan-09,29-Dec-11,1354,31,0.0143327,57,0.3217805,22,19,FBDDJ3,1/17/12,2/15/12,94903,2,NAPA-CO_724955,724955,1,NAPA-CO
S812VL,SAN-JOSE-REID,57,1083,895,187.239,8,303,593,0.059,0.9,14,12-Feb-12,13-Mar-13,960,58,0.0593449,57,0.617214,52,57,344,738,0.07,0.678,37,12-Jan-09,11-Jan-12,960,81,0.0894923,57,0.7690369,75,86,S812VL,1/21/12,3/16/12,95120,4,SAN-JOSE-REID_724946,724946,1,SAN-JOSE-REID
8WZD1Z,CONCORD,57,704,448,256.3689,9,195,253,0.052,0.939,21,2-Aug-11,1-Apr-13,999,30,0.0147745,57,0.2533367,23,15,278,426,0.046,0.909,30,1-Feb-09,4-Jul-11,999,43,0.025466,57,0.4266248,32,25,8WZD1Z,8/2/11,10/14/11,94597,12,CONCORD_724936,724936,1,CONCORD
9IC5HT,MARYSVILLE-BEALE-AFB,58,862,794,67.66229,1,430,364,0.049,0.909,21,17-Aug-11,17-Apr-13,1311,51,0.0201043,58,0.277658,39,26,394,468,0.021,0.975,30,17-Feb-09,19-Jul-11,1311,24,0.0107761,58,0.356764,18,14,9IC5HT,8/2/11,10/25/11,95765,11,MARYSVILLE-BEALE-AFB_724837,724837,1,MARYSVILLE-BEALE-AFB
SEHDPS1526388264,SANDBERG,58,,,,11b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388264,8/24/11,7/27/12,91016,9,SANDBERG_723830,723830,1,SANDBERG
SEHDPS1526388359,LOS-ANGELES-DOWNTOWN,58,,,,12b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388359,10/10/11,2/28/12,91724,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526331746,LOS-ANGELES-DOWNTOWN,58,453,442,11.23895,13,132,310,0.036,0.993,5,27-Aug-12,27-Dec-12,290,16,0.053506,58,1.068963,16,16,207,246,0.074,0.79,30,2-Mar-10,27-Jul-12,290,42,0.0826366,58,0.8484635,33,24,SGHDPS1526331746,8/13/12,10/1/12,91107,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SGHDPS1526215611,VAN-NUYS,58,616,354,261.2947,14,124,230,0.134,0.757,19,25-Jun-12,23-Dec-13,529,54,0.0599014,58,0.4353884,48,32,251,364,0.118,0.601,28,26-Feb-10,24-May-12,529,97,0.1100904,58,0.6886918,72,58,SGHDPS1526215611,6/11/12,9/20/12,91423,9,VAN-NUYS_722886,722886,1,VAN-NUYS
SEHDPS1526388932,LOS-ANGELES-DOWNTOWN,58,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388932,8/9/11,9/17/11,91790,9,LOS-ANGELES-DOWNTOWN_722874,722874,1,LOS-ANGELES-DOWNTOWN
SEHDPS1526388512,VAN-NUYS,58,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEHDPS1526388512,12/1/11,2/15/12,91321,9,VAN-NUYS_722886,722886,1,VAN-NUYS
9264652903,CAMP-PENDLETON,58,713,639,74.16827,17,224,414,0.104,0.895,10,8-Jun-12,11-Mar-13,832,82,0.060421,58,0.4979165,66,50,270,443,0.038,0.904,40,9-Feb-09,9-May-12,832,37,0.0282208,58,0.5324153,27,23,1386,5/22/12,6/19/12,92128,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
5708455284,CAMP-PENDLETON,58,575,499,76.01932,18b,237,261,0.031,0.98,11,8-May-12,8-Mar-13,832,19,0.0148424,58,0.3139604,16,12,291,284,0.047,0.929,15,8-Feb-11,6-Apr-12,832,38,0.0260907,58,0.3410959,27,22,5708455284,4/26/12,6/1/12,92040,10,CAMP-PENDLETON_722926,722926,1,CAMP-PENDLETON
9069281964,SAN-DIEGO-MONTGOMER,58,489,358,130.7923,19b,194,164,0.046,0.969,11,7-May-12,7-Mar-13,416,20,0.0236098,58,0.3933438,17,10,221,267,0.031,0.922,39,5-Feb-09,5-Apr-12,416,20,0.0307362,58,0.6429493,15,13,9069281964,4/10/12,7/30/12,92115,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
E3RCZ8,LIVERMORE,58,701,344,356.6346,2,95,249,0.033,0.967,22,15-Jul-11,11-Apr-13,1488,15,0.0069185,58,0.1674459,11,10,167,534,0.082,0.847,17,12-Feb-10,14-Jun-11,1488,86,0.03938,58,0.3585427,57,59,E3RCZ8,6/15/11,9/10/11,94526,12,LIVERMORE_724927,724927,1,LIVERMORE
9608731398,SAN-DIEGO-MONTGOMER,58,460,393,66.258,20,189,205,0.086,0.941,10,23-May-12,22-Feb-13,416,39,0.0437352,58,0.4919968,34,18,217,243,0.036,0.895,39,24-Feb-09,24-Apr-12,416,22,0.0329403,58,0.5841998,17,14,1351,5/2/12,5/23/12,92117,7,SAN-DIEGO-MONTGOMER_722903,722903,1,SAN-DIEGO-MONTGOMER
NKP4ZU,CONCORD,58,830,609,220.3286,3,343,266,0.06,0.883,19,5-Oct-11,4-Apr-13,1162,48,0.0202166,58,0.2293105,36,23,449,381,0.039,0.861,32,4-Feb-09,6-Sep-11,1162,43,0.0240225,58,0.3276424,33,28,NKP4ZU,10/1/11,11/21/11,94556,12,CONCORD_724936,724936,1,CONCORD
OVYM2X,OAKLAND,58,690,480,209.8873,4,257,223,0.057,0.845,19,21-Sep-11,21-Mar-13,1126,38,0.0205476,58,0.198148,27,23,258,431,0.04,0.896,32,21-Jan-09,22-Aug-11,1126,40,0.0238356,58,0.3831723,28,27,OVYM2X,8/23/11,10/27/11,94619,3,OAKLAND_724930,724930,1,OAKLAND
4GY9LD,SAN-JOSE-INTL,58,471,400,70.66498,5,118,282,0.041,0.965,22,1-Jul-11,30-Mar-13,979,21,0.0122936,58,0.2882772,16,12,195,276,0.032,0.935,29,29-Jan-09,1-Jun-11,979,22,0.014317,58,0.2815729,15,14,4GY9LD,6/16/11,9/9/11,94087,4,SAN-JOSE-INTL_724945,724945,1,SAN-JOSE-INTL
